
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
14950,Auto Disable,-0.422,-0.423,2.090,0.004,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
15000,Auto Disable,-0.422,-0.423,2.090,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
15050,Auto Disable,-0.422,-0.423,2.090,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15100,Auto Disable,-0.422,-0.423,2.090,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
15150,Auto Disable,-0.422,-0.423,2.080,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15200,Auto Disable,-0.422,-0.423,2.080,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
15250,Auto Disable,-0.422,-0.423,2.080,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15300,Auto Disable,-0.422,-0.423,2.080,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15350,Auto Disable,-0.422,-0.423,2.080,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15400,Auto Disable,-0.422,-0.423,2.080,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15450,Auto Disable,-0.422,-0.423,2.080,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15500,Auto Disable,-0.422,-0.423,2.080,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15550,Auto Disable,-0.422,-0.423,2.080,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15600,Auto Disable,-0.422,-0.423,2.080,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15650,Auto Disable,-0.422,-0.423,2.080,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15700,Auto Disable,-0.422,-0.423,2.080,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15750,Auto Disable,-0.422,-0.423,2.080,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.375,
15800,Auto Disable,-0.422,-0.423,2.080,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.344,
15850,Auto Disable,-0.422,-0.423,2.080,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.344,
15900,Auto Disable,-0.422,-0.423,2.080,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
15950,Auto Disable,-0.422,-0.423,2.070,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
16000,Auto Disable,-0.422,-0.423,2.070,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
16050,Auto Disable,-0.422,-0.423,2.070,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
16100,Auto Disable,-0.422,-0.423,2.070,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
16150,Auto Disable,-0.422,-0.423,2.070,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
16200,Tele Disable,-0.422,-0.423,2.070,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
16250,Tele Disable,-0.422,-0.423,2.070,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
16300,Tele Disable,-0.422,-0.423,2.070,0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
16350,Tele Disable,-0.422,-0.423,2.070,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
16400,Tele Disable,-0.422,-0.423,2.070,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.344,
16450,Tele Disable,-0.422,-0.423,2.070,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
16500,Tele Disable,-0.422,-0.423,2.060,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.375,
16550,Tele Disable,-0.422,-0.423,2.060,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16600,Tele Disable,-0.422,-0.423,2.060,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.344,
16650,Tele Disable,-0.422,-0.423,2.060,0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.344,
16700,Tele Disable,-0.422,-0.423,2.060,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16750,Tele Disable,-0.422,-0.423,2.060,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16800,Tele Disable,-0.422,-0.423,2.060,0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16850,Tele Disable,-0.422,-0.423,2.060,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16900,Tele Disable,-0.422,-0.423,2.050,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.375,
16950,Tele Disable,-0.422,-0.423,2.050,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
17000,Tele Disable,-0.422,-0.423,2.050,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,4.750,0.000,12.650,1.938,9.700,9.594,
17050,Tele Enable,0.000,-0.002,2.080,-0.522,TRUE,205.272,206.349,3.375,0.000,0.000,5.125,4.875,0.000,4.125,6.250,10.700,17.719,9.800,9.438,
17100,Tele Enable,0.000,-0.002,2.230,0.944,TRUE,205.618,206.772,3.375,0.000,0.000,4.375,4.125,0.000,4.125,5.125,12.050,12.219,11.200,10.875,
17150,Tele Enable,0.000,-0.002,2.320,0.780,TRUE,206.016,207.246,3.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,10.031,11.400,11.062,
17200,Tele Enable,0.000,-0.002,2.330,-0.604,TRUE,206.362,207.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.094,11.400,11.062,
17250,Tele Enable,0.000,-0.002,2.190,1.818,TRUE,206.541,207.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,8.875,11.400,11.062,
17300,Tele Enable,0.000,-0.002,2.210,0.911,TRUE,206.554,207.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.781,11.400,11.062,
17350,Tele Enable,0.000,-0.002,2.250,-1.515,TRUE,206.528,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.781,11.400,11.031,
17400,Tele Enable,0.000,-0.002,2.300,2.044,TRUE,206.516,207.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.844,11.350,11.031,
17450,Tele Enable,0.000,-0.002,2.240,-1.910,TRUE,206.516,207.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.844,11.350,11.031,
17500,Tele Enable,0.000,-0.002,2.260,-0.033,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.844,11.350,11.031,
17550,Tele Enable,0.000,-0.002,2.230,-1.858,TRUE,206.528,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.844,11.350,11.031,
17600,Tele Enable,0.000,-0.002,2.260,2.029,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.844,11.350,11.031,
17650,Tele Enable,0.000,-0.002,2.250,-1.156,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,8.844,11.350,11.031,
17700,Tele Enable,0.000,-0.005,2.230,2.016,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.844,11.350,10.969,
17750,Tele Enable,0.000,-0.001,2.250,-0.650,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,8.844,11.350,10.969,
17800,Tele Enable,0.000,-0.000,2.200,2.017,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,8.844,11.350,10.969,
17850,Tele Enable,0.000,-0.000,2.190,-1.933,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,8.844,11.350,10.969,
17900,Tele Enable,0.000,-0.000,2.270,2.064,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,8.844,11.300,10.969,
17950,Tele Enable,0.000,-0.000,2.230,-0.038,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,8.844,11.350,11.031,
18000,Tele Enable,0.000,-0.000,2.170,1.943,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,8.875,11.300,10.969,
18050,Tele Enable,0.005,0.000,2.220,0.375,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,8.844,11.350,11.031,
18100,Tele Enable,0.010,0.000,2.210,-1.905,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,8.844,11.350,10.969,
18150,Tele Enable,0.063,0.001,2.210,0.697,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,8.844,11.300,10.969,
18200,Tele Enable,0.109,0.009,2.190,-1.916,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,8.844,11.350,10.969,
18250,Tele Enable,0.120,0.018,2.200,-1.402,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,8.844,11.300,10.969,
18300,Tele Enable,0.131,0.025,2.150,0.633,TRUE,206.516,207.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,8.844,11.300,10.969,
18350,Tele Enable,0.161,0.099,2.200,0.848,TRUE,206.516,207.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,8.781,11.300,10.969,
18400,Tele Enable,0.174,0.174,2.170,-1.919,TRUE,206.516,207.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,8.781,11.250,10.906,
18450,Tele Enable,0.194,0.209,2.150,2.060,TRUE,206.451,207.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,11.150,10.750,
18500,Tele Enable,0.209,0.270,2.140,-1.903,TRUE,206.362,207.503,0.000,0.000,0.000,0.000,0.000,0.000,1.500,2.250,11.800,8.594,11.100,10.750,
18550,Tele Enable,0.209,0.295,2.090,-0.041,TRUE,206.157,207.323,0.000,0.000,0.000,0.000,0.000,0.000,2.500,2.250,11.700,8.594,10.950,10.594,
18600,Tele Enable,0.209,0.313,2.180,1.201,TRUE,205.811,207.092,0.000,0.000,0.000,0.000,0.000,0.000,3.125,3.625,11.600,8.750,10.900,10.500,
18650,Tele Enable,0.223,0.340,2.330,-0.996,TRUE,205.490,206.900,0.000,0.000,0.000,0.000,0.000,0.000,3.125,4.750,11.600,8.781,10.850,10.500,
18700,Tele Enable,0.223,0.387,2.770,1.931,TRUE,204.836,206.503,0.000,0.000,0.000,0.000,0.000,0.000,3.875,5.875,11.400,8.781,10.750,10.406,
18750,Tele Enable,0.254,0.417,3.230,-1.614,TRUE,204.247,206.157,0.000,0.000,0.000,0.000,0.000,0.000,5.500,8.125,11.250,8.656,10.700,10.344,
18800,Tele Enable,0.270,0.437,3.800,0.028,TRUE,203.209,205.503,0.000,0.000,0.000,0.000,0.000,0.000,6.625,8.125,11.250,8.594,10.550,10.188,
18850,Tele Enable,0.270,0.437,4.510,1.606,TRUE,201.837,204.657,0.000,0.000,0.000,0.000,0.000,0.000,5.875,9.375,11.300,8.781,10.600,10.250,
18900,Tele Enable,0.313,0.437,5.000,1.952,TRUE,200.799,203.926,0.000,0.000,0.000,0.000,0.000,0.000,5.375,8.500,11.250,8.844,10.550,10.250,
18950,Tele Enable,0.358,0.437,5.600,-0.754,TRUE,199.184,202.683,1.375,0.000,0.000,2.625,0.000,0.000,5.375,7.875,11.300,8.875,10.550,10.188,
19000,Tele Enable,0.377,0.437,6.020,-1.336,TRUE,197.377,201.145,1.375,0.000,0.000,2.875,0.000,0.000,5.000,7.875,11.300,8.875,10.550,10.188,
19050,Tele Enable,0.427,0.368,6.380,2.126,TRUE,196.121,200.004,1.875,0.000,0.000,3.750,2.875,0.000,4.125,6.000,11.300,8.844,10.600,10.250,
19100,Tele Enable,0.427,0.313,6.610,-2.016,TRUE,194.275,197.992,2.250,0.000,0.000,3.750,2.875,0.000,1.500,6.000,11.400,9.000,10.700,10.344,
19150,Tele Enable,0.427,0.295,6.350,-0.704,TRUE,193.083,196.518,3.000,0.000,0.000,4.625,3.625,0.000,0.000,2.250,11.400,9.094,10.700,10.344,
19200,Tele Enable,0.427,0.295,5.730,0.339,TRUE,191.442,194.352,2.875,0.000,0.000,4.375,3.500,0.000,0.000,0.000,11.450,9.000,10.750,10.406,
19250,Tele Enable,0.427,0.270,5.020,1.833,TRUE,190.301,192.750,2.875,0.000,0.000,4.125,3.125,0.000,0.000,0.000,11.500,9.094,10.850,10.500,
19300,Tele Enable,0.427,0.270,3.760,-2.039,TRUE,188.751,190.391,2.375,0.000,0.000,4.000,3.125,0.000,0.000,0.000,11.550,9.094,10.850,10.500,
19350,Tele Enable,0.427,0.270,2.420,0.245,TRUE,187.174,187.917,2.250,0.000,0.000,3.875,3.125,0.000,0.000,0.000,11.600,9.125,10.850,10.500,
19400,Tele Enable,0.427,0.340,0.820,1.046,TRUE,185.623,185.431,2.125,0.000,0.000,3.875,3.125,0.000,0.000,0.000,11.600,9.031,10.850,10.500,
19450,Tele Enable,0.427,0.368,-0.240,-0.871,TRUE,184.598,183.764,2.125,0.000,0.000,3.875,2.875,0.000,2.375,0.000,11.400,8.844,10.750,10.406,
19500,Tele Enable,0.330,0.417,-1.630,0.330,TRUE,182.803,181.278,2.000,0.000,0.000,3.625,3.250,0.000,2.375,3.375,11.550,8.781,10.700,10.344,
19550,Tele Enable,0.295,0.469,-2.400,2.030,TRUE,181.496,179.804,2.000,0.000,0.000,2.375,0.000,0.000,4.375,6.250,11.400,9.031,10.650,10.312,
19600,Tele Enable,0.295,0.525,-2.700,-1.952,TRUE,179.266,177.753,0.000,0.000,0.000,0.000,0.000,0.000,5.875,6.250,11.350,8.938,10.650,10.312,
19650,Tele Enable,0.270,0.548,-2.350,-0.519,TRUE,176.728,175.805,0.000,0.000,0.000,0.000,0.000,0.000,6.750,8.000,11.250,8.750,10.600,10.250,
19700,Tele Enable,0.270,0.583,-1.220,1.991,TRUE,174.895,174.549,0.000,0.000,0.000,0.000,0.000,0.000,7.625,10.125,11.250,8.844,10.550,10.188,
19750,Tele Enable,0.270,0.583,-0.240,1.498,TRUE,171.998,172.767,0.000,0.000,0.000,0.000,0.000,0.000,7.625,10.500,11.150,8.844,10.400,10.094,
19800,Tele Enable,0.270,0.583,1.690,-0.909,TRUE,169.960,171.562,0.000,0.000,0.000,0.000,0.000,0.000,7.750,11.125,11.150,8.844,10.450,10.094,
19850,Tele Enable,0.270,0.583,3.250,-0.206,TRUE,166.743,169.870,0.000,0.000,0.000,0.000,0.000,0.000,7.375,10.500,11.200,8.875,10.500,10.188,
19900,Tele Enable,0.270,0.583,5.880,1.402,TRUE,164.538,168.717,0.000,0.000,0.000,0.000,0.000,0.000,6.500,10.500,11.250,8.938,10.550,10.188,
19950,Tele Enable,0.358,0.491,8.600,2.016,TRUE,161.231,166.974,0.000,0.000,0.000,0.000,0.000,0.000,6.500,9.250,11.450,9.094,10.750,10.406,
20000,Tele Enable,0.427,0.469,10.370,-1.958,TRUE,159.245,165.692,0.000,0.000,0.000,2.500,0.000,0.000,3.375,4.750,11.250,9.125,10.700,10.344,
20050,Tele Enable,0.469,0.387,12.400,0.123,TRUE,156.245,163.538,2.250,0.000,0.000,4.000,3.250,0.000,3.000,4.250,11.300,8.750,10.600,10.250,
20100,Tele Enable,0.502,0.368,13.270,1.053,TRUE,153.477,161.001,2.250,0.000,0.000,4.000,4.250,0.000,0.000,0.000,11.300,9.000,10.600,10.250,
20150,Tele Enable,0.525,0.313,13.610,-0.335,TRUE,151.669,159.065,3.125,0.000,0.000,6.375,4.875,0.000,0.000,0.000,11.250,8.844,10.600,10.250,
20200,Tele Enable,0.583,0.313,13.060,-0.353,TRUE,149.298,156.079,3.750,0.000,0.000,6.375,4.875,0.000,0.000,0.000,11.200,8.875,10.500,10.156,
20250,Tele Enable,0.583,0.313,12.780,-0.574,TRUE,147.786,153.925,4.500,0.000,0.000,7.125,6.125,0.000,0.000,0.000,11.100,8.594,10.400,10.062,
20300,Tele Enable,0.608,0.313,10.670,2.119,TRUE,145.556,150.452,5.250,0.000,0.000,8.125,6.500,0.000,0.000,0.000,11.100,8.656,10.350,10.000,
20350,Tele Enable,0.525,0.313,9.160,2.014,TRUE,143.441,146.748,5.250,0.000,0.000,7.625,6.625,0.000,0.000,0.000,11.050,8.656,10.400,10.062,
20400,Tele Enable,0.502,0.313,6.550,-1.199,TRUE,142.005,144.261,4.875,0.000,0.000,7.625,6.625,0.000,0.000,0.000,11.400,9.281,10.650,10.312,
20450,Tele Enable,0.502,0.437,4.790,-0.783,TRUE,139.877,140.800,2.250,0.000,0.000,4.375,3.375,0.000,1.750,0.000,11.500,9.094,10.700,10.406,
20500,Tele Enable,0.502,0.469,2.560,0.085,TRUE,137.519,137.365,2.000,0.000,0.000,4.000,3.000,0.000,1.750,2.250,11.250,8.781,10.550,10.188,
20550,Tele Enable,0.469,0.491,0.690,-0.448,TRUE,135.827,135.186,2.125,0.000,0.000,4.125,3.125,0.000,3.875,5.125,11.150,8.656,10.450,10.094,
20600,Tele Enable,0.469,0.525,-0.090,-1.977,TRUE,133.046,131.969,1.375,0.000,0.000,3.250,2.375,0.000,4.875,6.875,11.150,8.844,10.450,10.094,
20650,Tele Enable,0.469,0.548,-0.740,-0.955,TRUE,131.072,129.918,1.375,0.000,0.000,3.500,2.500,0.000,4.875,6.875,11.000,8.781,10.400,10.062,
20700,Tele Enable,0.469,0.548,-0.770,0.347,TRUE,127.867,126.739,1.500,0.000,0.000,3.500,2.375,0.000,4.875,7.250,11.050,8.750,10.350,10.000,
20750,Tele Enable,0.469,0.548,-0.700,2.002,TRUE,125.727,124.701,1.375,0.000,0.000,3.250,2.375,0.000,4.875,7.250,11.100,8.750,10.400,10.062,
20800,Tele Enable,0.469,0.548,-0.440,-1.516,TRUE,122.394,121.497,1.375,0.000,0.000,3.250,2.625,0.000,4.750,6.625,11.150,8.844,10.450,10.094,
20850,Tele Enable,0.469,0.548,-0.180,-0.101,TRUE,120.087,119.292,1.375,0.000,0.000,3.250,2.375,0.000,4.625,6.375,11.150,8.938,10.450,10.094,
20900,Tele Enable,0.469,0.548,0.160,-0.919,TRUE,116.665,116.127,1.375,0.000,0.000,3.000,2.375,0.000,4.750,6.375,11.050,8.688,10.400,10.062,
20950,Tele Enable,0.469,0.548,0.480,0.739,TRUE,113.217,112.884,0.000,0.000,0.000,3.000,2.375,0.000,4.750,6.000,11.150,8.750,10.400,10.062,
21000,Tele Enable,0.469,0.548,0.860,1.696,TRUE,110.782,110.666,0.000,0.000,0.000,3.125,2.375,0.000,4.125,5.875,11.100,8.844,10.450,10.094,
21050,Tele Enable,0.469,0.548,1.130,1.126,TRUE,107.385,107.436,0.000,0.000,0.000,3.000,2.375,0.000,4.125,6.000,11.150,8.781,10.450,10.094,
21100,Tele Enable,0.469,0.548,1.560,-0.898,TRUE,105.027,105.142,0.000,0.000,0.000,3.000,0.000,0.000,3.875,5.625,11.200,8.844,10.450,10.156,
21150,Tele Enable,0.469,0.548,1.870,-1.601,TRUE,101.386,101.822,0.000,0.000,0.000,3.000,2.375,0.000,4.000,5.625,11.200,8.844,10.450,10.094,
21200,Tele Enable,0.469,0.548,2.410,1.129,TRUE,99.054,99.669,0.000,0.000,0.000,3.000,2.375,0.000,4.000,5.750,11.200,8.844,10.450,10.094,
21250,Tele Enable,0.469,0.548,2.870,1.570,TRUE,95.490,96.388,0.000,0.000,0.000,3.000,0.000,0.000,4.000,5.625,11.200,8.781,10.500,10.156,
21300,Tele Enable,0.469,0.548,3.170,-1.865,TRUE,93.094,93.004,0.000,0.000,0.000,2.875,0.000,0.000,3.750,5.500,11.200,8.844,10.450,10.094,
21350,Tele Enable,0.548,0.469,3.680,-0.327,TRUE,89.505,90.709,0.000,0.000,0.000,4.250,3.125,0.000,3.625,5.125,11.050,8.656,10.350,10.000,
21400,Tele Enable,0.583,0.469,3.850,-0.406,TRUE,85.980,87.146,2.000,0.000,0.000,4.250,4.125,0.000,1.750,2.500,11.200,8.844,10.450,10.156,
21450,Tele Enable,0.583,0.469,3.930,2.078,TRUE,83.762,84.685,2.875,0.000,0.000,5.500,4.750,0.000,1.875,2.500,11.050,8.750,10.350,10.062,
21500,Tele Enable,0.608,0.437,3.550,1.942,TRUE,80.443,80.827,3.500,0.000,0.000,6.375,4.750,0.000,1.875,2.625,11.100,8.656,10.400,10.000,
21550,Tele Enable,0.608,0.437,2.690,-1.302,TRUE,78.238,78.046,4.000,0.000,0.000,6.625,5.125,0.000,1.500,2.125,11.050,8.688,10.300,10.000,
21600,Tele Enable,0.608,0.437,1.850,-0.397,TRUE,75.034,73.983,4.000,0.000,0.000,6.750,4.875,0.000,0.000,0.000,11.100,8.750,10.400,10.062,
21650,Tele Enable,0.645,0.437,0.420,-1.899,TRUE,72.919,71.176,3.750,0.000,0.000,6.750,4.875,0.000,0.000,0.000,10.950,8.844,10.400,10.062,
21700,Tele Enable,0.645,0.437,-1.330,-1.188,TRUE,69.791,66.843,3.375,0.000,0.000,7.750,5.875,0.000,0.000,0.000,11.050,8.656,10.300,9.938,
21750,Tele Enable,0.645,0.437,-2.680,1.927,TRUE,67.740,63.908,4.125,0.000,0.000,7.750,5.875,0.000,0.000,2.000,11.050,8.656,10.400,10.062,
21800,Tele Enable,0.525,0.437,-4.130,0.242,TRUE,64.639,59.435,3.750,0.000,0.000,7.375,5.500,0.000,0.000,2.000,11.400,8.938,10.650,10.312,
21850,Tele Enable,0.525,0.437,-7.150,-0.380,TRUE,61.473,55.077,0.000,0.000,0.000,3.250,2.375,0.000,1.625,2.250,11.450,9.344,10.750,10.406,
21900,Tele Enable,0.525,0.525,-8.330,-0.458,TRUE,59.319,52.231,0.000,0.000,0.000,3.000,0.000,0.000,2.875,2.250,11.200,8.938,10.550,10.188,
21950,Tele Enable,0.525,0.525,-9.950,1.737,TRUE,55.974,48.207,0.000,0.000,0.000,3.000,0.000,0.000,3.625,3.875,11.200,8.688,10.500,10.188,
22000,Tele Enable,0.525,0.525,-10.770,0.602,TRUE,52.565,45.566,0.000,0.000,0.000,3.250,2.375,0.000,3.625,5.250,11.200,8.750,10.500,10.188,
22050,Tele Enable,0.502,0.608,-11.270,-1.595,TRUE,50.168,41.631,1.375,0.000,0.000,3.500,2.500,0.000,3.250,4.750,11.150,8.781,10.350,10.062,
22100,Tele Enable,0.502,0.608,-11.890,0.197,TRUE,46.425,37.824,1.375,0.000,0.000,2.875,0.000,0.000,5.625,8.000,11.050,8.656,10.350,10.000,
22150,Tele Enable,0.502,0.645,-11.910,0.619,TRUE,43.887,35.363,0.000,0.000,0.000,2.875,0.000,0.000,6.500,9.000,10.950,8.656,10.300,9.938,
22200,Tele Enable,0.502,0.645,-11.600,1.890,TRUE,39.888,31.710,0.000,0.000,0.000,2.875,0.000,0.000,6.625,9.000,11.000,8.656,10.250,9.938,
22250,Tele Enable,0.469,0.645,-11.210,-1.575,TRUE,37.222,29.288,0.000,0.000,0.000,3.125,0.000,0.000,6.250,9.625,11.000,8.688,10.250,9.938,
22300,Tele Enable,0.469,0.645,-10.300,-1.350,TRUE,33.018,25.597,0.000,0.000,0.000,2.750,0.000,0.000,6.250,8.875,11.100,8.688,10.350,10.000,
22350,Tele Enable,0.469,0.645,-9.620,0.551,TRUE,28.775,22.059,0.000,0.000,0.000,0.000,0.000,0.000,5.875,8.875,11.100,8.781,10.350,10.000,
22400,Tele Enable,0.448,0.645,-8.270,1.582,TRUE,25.917,19.700,0.000,0.000,0.000,0.000,0.000,0.000,5.750,8.125,11.100,8.688,10.350,10.000,
22450,Tele Enable,0.397,0.645,-7.860,-0.487,TRUE,21.533,16.176,0.000,0.000,0.000,0.000,0.000,0.000,5.750,8.125,11.150,8.688,10.400,10.094,
22500,Tele Enable,0.295,0.645,-5.980,0.114,TRUE,18.662,13.766,0.000,0.000,0.000,0.000,0.000,0.000,5.750,7.875,11.200,8.781,10.450,10.094,
22550,Tele Enable,0.270,0.645,-4.320,-1.814,TRUE,14.279,10.587,0.000,0.000,0.000,0.000,0.000,0.000,5.750,8.125,11.250,8.844,10.500,10.156,
22600,Tele Enable,0.194,0.548,-2.880,-0.459,TRUE,11.356,8.613,0.000,0.000,0.000,0.000,0.000,0.000,5.500,8.000,11.200,8.844,10.500,10.156,
22650,Tele Enable,0.174,0.491,-0.250,-0.646,TRUE,7.024,5.935,0.000,0.000,0.000,0.000,0.000,0.000,2.875,8.000,11.600,9.281,10.850,10.500,
