
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
int,	string,	float,	float,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	Left Tank,	Right Tank,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4,	PWM 2 PDP 1 (intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
20800,Auto Disable,-0.219,-0.250,2.020,-0.011,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20850,Auto Disable,-0.219,-0.250,2.030,-0.008,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20900,Auto Disable,-0.219,-0.250,2.030,-0.004,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20950,Auto Disable,-0.219,-0.250,2.030,-0.008,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
21000,Auto Disable,-0.219,-0.250,2.030,-0.009,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
21050,Auto Disable,-0.219,-0.250,2.040,-0.004,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
21100,Auto Disable,-0.219,-0.250,2.040,-0.004,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
21150,Auto Disable,-0.219,-0.250,2.040,-0.006,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
21200,Auto Disable,-0.219,-0.250,2.040,-0.005,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
21250,Auto Disable,-0.219,-0.250,2.040,-0.008,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
21300,Auto Disable,-0.219,-0.250,2.040,-0.004,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
21350,Auto Disable,-0.219,-0.250,2.040,-0.004,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.250,
21400,Auto Disable,-0.219,-0.250,2.050,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
21450,Auto Disable,-0.219,-0.250,2.050,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
21500,Auto Disable,-0.219,-0.250,2.050,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.250,
21550,Auto Disable,-0.219,-0.250,2.060,-0.005,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
21600,Auto Disable,-0.219,-0.250,2.060,-0.004,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
21650,Auto Disable,-0.219,-0.250,2.060,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
21700,Auto Disable,-0.219,-0.250,2.060,-0.006,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
21750,Auto Disable,-0.219,-0.250,2.060,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
21800,Auto Disable,-0.219,-0.250,2.070,-0.004,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
21850,Auto Disable,-0.219,-0.250,2.070,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
21900,Auto Disable,-0.219,-0.250,2.070,-0.005,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
21950,Auto Disable,-0.219,-0.250,2.070,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
22000,Auto Disable,-0.219,-0.250,2.070,-0.005,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
22050,Auto Disable,-0.219,-0.250,2.070,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
22100,Auto Disable,-0.219,-0.250,2.070,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.250,
22150,Auto Disable,-0.219,-0.250,2.070,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.250,
22200,Auto Disable,-0.219,-0.250,2.080,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.250,
22250,Auto Disable,-0.219,-0.250,2.080,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.250,
22300,Auto Disable,-0.219,-0.250,2.080,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.250,
22350,Auto Disable,-0.219,-0.250,2.080,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.250,
22400,Auto Disable,-0.219,-0.250,2.080,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.250,
22450,Auto Disable,-0.219,-0.250,2.090,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.250,
22500,Auto Disable,-0.219,-0.250,2.090,-0.004,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.450,12.250,
22550,Auto Disable,-0.219,-0.250,2.090,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.450,12.188,
22600,Auto Disable,-0.219,-0.250,2.090,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.250,
22650,Auto Disable,-0.219,-0.250,2.090,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.250,
22700,Auto Disable,-0.219,-0.250,2.090,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
22750,Auto Disable,-0.219,-0.250,2.100,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.250,
22800,Auto Disable,-0.219,-0.250,2.100,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
22850,Auto Disable,-0.219,-0.250,2.100,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
22900,Auto Disable,-0.219,-0.250,2.100,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
22950,Auto Disable,-0.219,-0.250,2.100,0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
23000,Auto Disable,-0.219,-0.250,2.100,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
23050,Auto Disable,-0.219,-0.250,2.100,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
23100,Auto Disable,-0.219,-0.250,2.100,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
23150,Auto Disable,-0.219,-0.250,2.110,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
23200,Auto Disable,-0.219,-0.250,2.110,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
23250,Auto Disable,-0.219,-0.250,2.110,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
23300,Auto Disable,-0.219,-0.250,2.110,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
23350,Auto Disable,-0.219,-0.250,2.120,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
23400,Auto Disable,-0.219,-0.250,2.120,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
23450,Auto Disable,-0.219,-0.250,2.120,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
23500,Auto Disable,-0.219,-0.250,2.120,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
23550,Auto Disable,-0.219,-0.250,2.120,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.450,12.250,
23600,Auto Disable,-0.219,-0.250,2.120,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
23650,Auto Disable,-0.219,-0.250,2.130,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
23700,Auto Disable,-0.219,-0.250,2.130,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
23750,Auto Disable,-0.219,-0.250,2.120,-0.004,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
23800,Auto Disable,-0.219,-0.250,2.130,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
23850,Auto Disable,-0.219,-0.250,2.130,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
23900,Auto Disable,-0.219,-0.250,2.130,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
23950,Auto Disable,-0.219,-0.250,2.130,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
24000,Auto Disable,-0.219,-0.250,2.130,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
24050,Auto Disable,-0.219,-0.250,2.130,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
24100,Auto Disable,-0.219,-0.250,2.130,0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
24150,Auto Disable,-0.219,-0.250,2.130,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
24200,Auto Disable,-0.219,-0.250,2.140,0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
24250,Auto Disable,-0.219,-0.250,2.140,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
24300,Auto Disable,-0.219,-0.250,2.140,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
24350,Auto Disable,-0.219,-0.250,2.140,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
24400,Auto Disable,-0.219,-0.250,2.140,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
24450,Auto Disable,-0.219,-0.250,2.140,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
24500,Auto Disable,-0.219,-0.250,2.140,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
24550,Auto Disable,-0.219,-0.250,2.140,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
24600,Auto Disable,-0.219,-0.250,2.150,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
24650,Auto Disable,-0.219,-0.250,2.150,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
24700,Auto Disable,-0.219,-0.250,2.150,0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
24750,Auto Disable,-0.219,-0.250,2.150,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
24800,Auto Disable,-0.219,-0.250,2.150,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
24850,Auto Disable,-0.219,-0.250,2.150,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
24900,Auto Disable,-0.219,-0.250,2.150,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
24950,Auto Disable,-0.219,-0.250,2.160,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
25000,Auto Disable,-0.219,-0.250,2.160,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
25050,Auto Disable,-0.219,-0.250,2.160,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
25100,Auto Disable,-0.219,-0.250,2.160,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
25150,Auto Disable,-0.219,-0.250,2.160,0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
25200,Auto Disable,-0.219,-0.250,2.160,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
25250,Auto Disable,-0.219,-0.250,2.160,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
25300,Auto Disable,-0.219,-0.250,2.170,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
25350,Auto Disable,-0.219,-0.250,2.170,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
25400,Auto Disable,-0.219,-0.250,2.170,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
25450,Auto Disable,-0.219,-0.250,2.170,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
25500,Auto Disable,-0.219,-0.250,2.170,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
25550,Auto Disable,-0.219,-0.250,2.170,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
25600,Auto Disable,-0.219,-0.250,2.180,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
25650,Auto Disable,-0.219,-0.250,2.180,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
25700,Auto Disable,-0.219,-0.250,2.180,0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
25750,Auto Disable,-0.219,-0.250,2.180,0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
25800,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
25850,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
25900,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.250,
25950,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.550,12.281,
26000,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
26050,Auto Disable,-0.219,-0.250,2.190,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
26100,Auto Disable,-0.219,-0.250,2.200,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
26150,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
26200,Auto Disable,-0.219,-0.250,2.190,0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
26250,Auto Disable,-0.219,-0.250,2.200,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.281,
26300,Auto Disable,-0.219,-0.250,2.200,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.281,
26350,Auto Disable,-0.219,-0.250,2.200,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
26400,Auto Disable,-0.219,-0.250,2.190,-0.003,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
26450,Auto Disable,-0.219,-0.250,2.190,0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
26500,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
26550,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
26600,Auto Disable,-0.219,-0.250,2.190,0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
26650,Auto Disable,-0.219,-0.250,2.190,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
26700,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
26750,Auto Disable,-0.219,-0.250,2.190,0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.500,12.250,
26800,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
26850,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
26900,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
26950,Auto Disable,-0.219,-0.250,2.190,0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
27000,Auto Disable,-0.219,-0.250,2.190,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
27050,Auto Disable,-0.219,-0.250,2.190,-0.002,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.550,12.281,
27100,Auto Disable,-0.219,-0.250,2.180,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
27150,Auto Disable,-0.219,-0.250,2.180,0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.281,
27200,Tele Disable,-0.219,-0.250,2.180,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.281,
27250,Tele Disable,-0.219,-0.250,2.180,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.281,
27300,Tele Disable,-0.219,-0.250,2.180,0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.281,
27350,Tele Disable,-0.219,-0.250,2.180,-0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.281,
27400,Tele Disable,-0.219,-0.250,2.180,0.001,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.281,
27450,Tele Disable,-0.219,-0.250,2.180,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.281,
27500,Tele Disable,-0.219,-0.250,2.180,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.281,
27550,Tele Disable,-0.219,-0.250,2.180,0.000,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
27600,Tele Enable,-0.000,-0.000,2.180,0.033,FALSE,207.182,211.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.200,10.688,9.450,9.188,
27650,Tele Enable,-0.000,-0.000,2.180,0.937,TRUE,207.259,212.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,18.594,11.150,10.812,
27700,Tele Enable,-0.000,-0.000,2.180,1.776,TRUE,207.426,212.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,10.562,11.400,11.062,
27750,Tele Enable,-0.000,-0.000,2.150,-1.994,TRUE,207.541,212.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.219,11.400,11.062,
27800,Tele Enable,-0.000,-0.000,2.120,0.703,TRUE,207.579,212.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.875,11.350,11.031,
27850,Tele Enable,-0.000,-0.000,2.020,1.413,TRUE,207.579,212.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,8.750,11.300,10.969,
27900,Tele Enable,-0.000,-0.000,2.030,2.023,TRUE,207.579,212.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,8.750,11.250,10.906,
27950,Tele Enable,-0.000,-0.000,1.990,-2.029,TRUE,207.579,212.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,8.688,11.250,10.875,
28000,Tele Enable,-0.000,-0.000,2.050,2.061,TRUE,207.579,212.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,8.750,11.200,10.875,
28050,Tele Enable,-0.000,-0.000,1.990,-2.017,TRUE,207.579,212.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,8.844,11.200,10.875,
28100,Tele Enable,-0.000,-0.000,2.030,1.282,TRUE,207.579,212.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,8.844,11.250,10.906,
28150,Tele Enable,-0.000,-0.001,1.990,2.005,TRUE,207.579,212.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,8.875,11.200,10.875,
28200,Tele Enable,-0.000,-0.005,1.970,-0.443,TRUE,207.579,212.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,8.781,11.200,10.812,
