Sat.Mar.11.2017.6.00.PM
Match: 27,Battery: -3
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
3600,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-5.270,-0.546,TRUE,46.938,49.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,
3650,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-5.480,-0.215,TRUE,45.528,48.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,
3700,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-5.820,-0.278,TRUE,44.336,47.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,
3750,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.080,-0.226,TRUE,43.144,46.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,
3800,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.310,-0.896,TRUE,42.734,45.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,
3850,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.190,-0.340,TRUE,42.657,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,
3900,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.190,0.033,TRUE,42.580,45.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,
3950,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.180,-0.125,TRUE,42.618,45.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,
4000,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.150,0.098,TRUE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,
4050,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.120,0.022,TRUE,42.644,45.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,
4100,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.130,-0.022,TRUE,42.631,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,
4150,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.130,0.029,TRUE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,
4200,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.140,-0.032,TRUE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,
4250,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.140,0.030,TRUE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,
4300,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.140,0.016,TRUE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,
4350,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.130,0.027,TRUE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,
4400,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.120,0.052,TRUE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,
4450,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.130,0.000,TRUE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,
4500,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.120,0.010,TRUE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,
4550,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.140,0.007,TRUE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,
4600,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.130,0.014,FALSE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,
4650,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.130,0.016,FALSE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,
4700,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.130,0.011,FALSE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,
4750,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.130,0.013,FALSE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,
4800,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.130,0.010,FALSE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,
4850,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.130,0.007,FALSE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,
4900,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.140,0.009,FALSE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,
4950,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.140,0.018,FALSE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,
5000,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-6.140,0.002,FALSE,42.644,45.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,
