
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
64500,Tele Enable,0.000,-0.000,62.960,-1.980,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,8.750,11.200,10.875,
64550,Tele Enable,0.000,-0.000,62.990,2.086,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,8.750,11.150,10.812,
64600,Tele Enable,0.000,-0.000,62.970,-1.244,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.688,11.150,10.812,
64650,Tele Enable,0.000,-0.000,62.960,-0.566,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,8.688,11.150,10.812,
64700,Tele Enable,0.000,-0.000,62.940,0.067,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.688,11.150,10.812,
64750,Tele Enable,0.000,-0.000,63.000,1.891,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.688,11.150,10.750,
64800,Tele Enable,0.000,-0.000,62.950,0.526,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.656,11.100,10.750,
64850,Tele Enable,0.000,-0.000,62.950,-0.140,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,11.100,10.719,
64900,Tele Enable,0.000,-0.000,62.920,0.172,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.000,10.656,
64950,Tele Enable,0.000,-0.000,62.910,-1.854,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.656,11.000,10.594,
65000,Tele Enable,0.000,-0.000,62.930,1.255,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,8.594,10.900,10.562,
65050,Tele Enable,0.000,-0.000,62.900,-0.953,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.781,11.050,10.719,
65100,Tele Enable,0.000,-0.000,62.890,0.735,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.844,11.100,10.750,
65150,Tele Enable,0.000,-0.000,62.850,-2.021,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.750,11.100,10.750,
65200,Tele Enable,0.000,-0.000,62.920,2.677,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.688,11.100,10.750,
65250,Tele Enable,0.000,-0.000,62.860,-0.091,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,8.688,11.100,10.719,
65300,Tele Enable,0.000,-0.000,62.850,-0.281,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.688,11.100,10.719,
65350,Tele Enable,0.000,-0.000,62.810,-2.041,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.688,11.100,10.750,
65400,Tele Enable,0.000,-0.000,62.840,-0.363,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.688,11.100,10.750,
65450,Tele Enable,0.000,-0.000,62.810,0.056,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.688,11.100,10.750,
65500,Tele Enable,0.000,-0.001,62.810,-0.489,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.750,11.100,10.750,
65550,Tele Enable,0.000,-0.001,62.810,0.515,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.688,11.100,10.719,
65600,Tele Enable,0.000,-0.001,62.820,0.346,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.688,11.100,10.719,
65650,Tele Enable,0.000,-0.001,62.830,2.053,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.688,11.100,10.719,
65700,Tele Enable,0.000,-0.001,62.800,-1.152,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.656,11.050,10.719,
65750,Tele Enable,0.000,-0.001,62.770,2.675,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,11.100,10.719,
65800,Tele Enable,0.000,-0.001,62.750,-2.215,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.656,11.050,10.719,
65850,Tele Enable,0.000,-0.001,62.780,1.230,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.656,11.050,10.719,
65900,Tele Enable,0.000,-0.001,62.740,-2.019,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.656,11.050,10.719,
65950,Tele Enable,0.000,-0.001,62.810,2.674,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.656,11.050,10.719,
66000,Tele Enable,0.000,-0.001,62.750,-0.095,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.656,11.100,10.719,
66050,Tele Enable,0.000,-0.001,62.760,1.597,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.656,11.050,10.719,
66100,Tele Enable,0.000,-0.001,62.730,0.703,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,11.050,10.719,
66150,Tele Enable,0.000,-0.001,62.780,2.677,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,11.050,10.719,
66200,Tele Enable,0.000,-0.001,62.700,0.190,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,11.100,10.719,
66250,Tele Enable,0.000,-0.001,62.710,0.019,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,11.100,10.719,
66300,Tele Enable,0.000,-0.001,62.730,2.377,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,11.050,10.719,
66350,Tele Enable,0.001,-0.001,62.660,-0.869,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.050,10.719,
66400,Tele Enable,0.005,-0.001,62.740,2.485,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.050,10.719,
66450,Tele Enable,0.063,0.005,62.680,-0.062,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.050,10.719,
66500,Tele Enable,0.109,0.056,62.700,2.605,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,11.050,10.719,
66550,Tele Enable,0.131,0.155,62.640,-1.689,TRUE,258.913,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,11.050,10.719,
66600,Tele Enable,0.131,0.209,62.710,0.611,TRUE,258.901,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.531,10.900,10.562,
66650,Tele Enable,0.131,0.313,62.640,0.641,TRUE,258.862,512.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.344,10.750,10.406,
66700,Tele Enable,0.131,0.313,62.720,-1.128,TRUE,258.670,512.726,0.000,0.000,0.000,0.000,0.000,0.000,3.375,0.000,11.350,8.188,10.700,10.312,
66750,Tele Enable,0.131,0.417,63.290,0.265,TRUE,258.388,512.687,0.000,0.000,0.000,0.000,0.000,0.000,5.000,5.000,11.350,8.406,10.600,10.312,
66800,Tele Enable,0.149,0.469,63.560,-1.168,TRUE,257.683,512.572,0.000,0.000,0.000,0.000,0.000,0.000,7.500,6.875,11.250,8.438,10.550,10.188,
66850,Tele Enable,0.174,0.491,64.700,1.534,TRUE,256.529,512.392,0.000,0.000,0.000,0.000,0.000,0.000,9.125,10.500,11.050,8.250,10.350,10.000,
66900,Tele Enable,0.209,0.525,66.300,0.113,TRUE,255.453,512.251,0.000,0.000,0.000,0.000,0.000,0.000,9.125,12.375,11.050,8.312,10.300,9.938,
66950,Tele Enable,0.209,0.525,67.780,-1.785,TRUE,253.428,511.892,0.000,0.000,0.000,0.000,0.000,0.000,9.000,12.750,11.050,8.438,10.300,9.938,
67000,Tele Enable,0.254,0.525,69.520,-1.049,TRUE,252.107,511.623,0.000,0.000,0.000,0.000,0.000,0.000,8.000,11.375,11.050,8.656,10.300,9.938,
67050,Tele Enable,0.254,0.525,72.180,-0.530,TRUE,249.698,510.906,0.000,0.000,0.000,0.000,0.000,0.000,7.250,11.375,11.100,8.594,10.300,9.938,
67100,Tele Enable,0.270,0.525,73.800,1.805,TRUE,248.172,510.329,0.000,0.000,0.000,0.000,0.000,0.000,7.250,10.625,11.050,8.688,10.350,10.000,
67150,Tele Enable,0.270,0.548,76.980,1.187,TRUE,245.788,509.367,0.000,0.000,0.000,0.000,0.000,0.000,7.000,10.250,11.050,8.750,10.350,10.000,
67200,Tele Enable,0.270,0.548,78.530,-0.875,TRUE,243.994,508.586,0.000,0.000,0.000,0.000,0.000,0.000,7.375,10.625,11.000,8.750,10.400,10.062,
67250,Tele Enable,0.270,0.548,80.210,0.284,TRUE,241.264,507.329,0.000,0.000,0.000,0.000,0.000,0.000,7.000,10.625,11.100,8.781,10.400,10.062,
67300,Tele Enable,0.270,0.548,82.690,0.740,TRUE,239.444,506.432,0.000,0.000,0.000,0.000,0.000,0.000,6.500,10.125,11.100,8.781,10.400,10.062,
67350,Tele Enable,0.270,0.548,84.360,1.843,TRUE,236.726,505.112,0.000,0.000,0.000,0.000,0.000,0.000,6.500,9.500,11.050,8.781,10.400,10.062,
67400,Tele Enable,0.270,0.548,86.620,-0.146,TRUE,233.958,503.651,0.000,0.000,0.000,0.000,0.000,0.000,6.625,9.625,11.050,8.656,10.400,10.062,
67450,Tele Enable,0.270,0.548,88.080,-1.320,TRUE,231.997,502.613,0.000,0.000,0.000,0.000,0.000,0.000,6.625,9.375,11.150,8.594,10.400,10.062,
67500,Tele Enable,0.270,0.548,91.020,-0.745,TRUE,229.228,501.126,0.000,0.000,0.000,0.000,0.000,0.000,6.875,9.375,11.000,8.656,10.350,10.000,
67550,Tele Enable,0.270,0.548,91.680,-0.474,TRUE,227.498,500.152,0.000,0.000,0.000,0.000,0.000,0.000,6.875,10.750,11.000,8.656,10.300,10.000,
67600,Tele Enable,0.270,0.548,94.030,0.610,TRUE,225.152,498.755,0.000,0.000,0.000,0.000,0.000,0.000,7.875,10.750,10.950,8.531,10.250,9.938,
67650,Tele Enable,0.270,0.548,94.730,-1.463,TRUE,223.076,497.537,0.000,0.000,0.000,0.000,0.000,0.000,9.500,13.000,10.900,8.500,10.250,9.906,
67700,Tele Enable,0.295,0.437,95.360,-1.476,TRUE,221.743,496.832,0.000,0.000,0.000,0.000,0.000,0.000,10.375,14.000,10.800,8.438,10.100,9.750,
67750,Tele Enable,0.313,0.417,95.640,-1.004,TRUE,220.346,495.807,0.000,0.000,0.000,2.375,2.375,0.000,7.750,14.000,11.000,8.750,10.300,9.938,
67800,Tele Enable,0.313,0.313,95.480,-0.607,TRUE,219.807,495.102,1.625,0.000,0.000,2.375,2.375,0.000,5.625,11.000,11.100,8.781,10.350,10.000,
67850,Tele Enable,0.313,0.254,94.970,1.029,TRUE,219.525,494.166,1.625,0.000,0.000,2.750,2.500,0.000,3.125,7.375,11.300,8.938,10.450,10.094,
67900,Tele Enable,0.254,0.223,93.220,-0.454,TRUE,219.513,493.320,1.875,0.000,0.000,2.750,2.500,0.000,3.125,4.375,11.400,8.938,10.550,10.188,
67950,Tele Enable,0.174,0.155,92.750,-0.954,TRUE,219.513,492.871,1.875,0.000,0.000,0.000,0.000,0.000,1.750,2.375,11.550,9.031,10.800,10.469,
68000,Tele Enable,0.094,0.109,91.700,0.142,TRUE,219.525,492.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,9.031,10.900,10.562,
68050,Tele Enable,0.010,0.045,91.660,1.641,TRUE,219.538,492.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,9.031,10.950,10.594,
68100,Tele Enable,0.000,0.039,91.660,-0.372,TRUE,219.589,492.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.844,11.000,10.594,
68150,Tele Enable,0.000,0.009,91.820,0.552,TRUE,219.589,492.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.750,11.000,10.656,
68200,Tele Enable,0.000,0.000,91.890,0.052,TRUE,219.602,492.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.688,11.000,10.656,
68250,Tele Enable,0.000,0.000,91.980,-0.342,TRUE,219.615,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.656,10.950,10.594,
68300,Tele Enable,0.000,0.000,92.010,1.276,TRUE,219.615,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.656,10.950,10.594,
68350,Tele Enable,0.000,0.000,91.920,-0.439,TRUE,219.615,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.688,10.950,10.594,
68400,Tele Enable,0.000,0.000,91.970,1.198,TRUE,219.615,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.688,11.000,10.656,
68450,Tele Enable,0.000,0.000,91.900,-0.057,TRUE,219.628,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.656,11.000,10.656,
68500,Tele Enable,0.000,0.000,91.910,-0.455,TRUE,219.628,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.656,11.000,10.656,
68550,Tele Enable,0.000,0.000,91.870,-0.098,TRUE,219.628,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.688,11.000,10.656,
68600,Tele Enable,0.000,0.000,91.880,-0.598,TRUE,219.628,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.688,11.000,10.656,
68650,Tele Enable,0.000,0.000,91.850,-0.095,TRUE,219.641,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.000,10.656,
68700,Tele Enable,0.000,0.000,91.830,-0.428,TRUE,219.641,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.000,10.656,
68750,Tele Enable,0.000,0.000,91.880,0.839,TRUE,219.641,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.000,10.656,
68800,Tele Enable,0.000,0.000,91.820,-0.276,TRUE,219.641,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.594,11.050,10.719,
68850,Tele Enable,0.000,0.000,91.830,-0.888,TRUE,219.641,492.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.050,10.719,
68900,Tele Enable,0.000,0.000,91.790,-0.484,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.594,11.000,10.656,
68950,Tele Disable,0.000,0.000,91.800,-1.096,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.000,10.656,
69000,Tele Disable,0.000,0.000,91.790,0.397,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.000,10.656,
69050,Tele Disable,0.000,0.000,91.790,0.186,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.594,11.000,10.656,
69100,Tele Disable,0.000,0.000,91.780,-0.527,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.594,11.000,10.656,
69150,Tele Disable,0.000,0.000,91.780,0.267,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.594,11.000,10.656,
69200,Tele Disable,0.000,0.000,91.760,-0.879,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.594,11.000,10.656,
69250,Tele Disable,0.000,0.000,91.730,-0.843,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.594,11.000,10.656,
69300,Tele Disable,0.000,0.000,91.760,-0.235,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.594,11.000,10.656,
69350,Tele Disable,0.000,0.000,91.730,-0.045,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.594,11.000,10.656,
69400,Tele Disable,0.000,0.000,91.720,-0.449,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,6.500,12.250,11.969,
69450,Tele Disable,0.000,0.000,91.760,0.498,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,11.875,
69500,Tele Disable,0.000,0.000,91.760,0.993,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,11.875,
69550,Tele Disable,0.000,0.000,91.760,0.230,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,0.000,12.150,11.875,
69600,Tele Disable,0.000,0.000,91.760,0.086,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,11.875,
69650,Tele Disable,0.000,0.000,91.770,-0.135,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,11.875,
69700,Tele Disable,0.000,0.000,91.780,-0.106,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,11.875,
69750,Tele Disable,0.000,0.000,91.790,-0.071,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,11.875,
69800,Tele Disable,0.000,0.000,91.800,-0.034,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,11.875,
69850,Tele Disable,0.000,0.000,91.800,-0.008,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,11.875,
69900,Tele Disable,0.000,0.000,91.820,0.003,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,11.938,
69950,Tele Disable,0.000,0.000,91.830,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.938,
70000,Tele Disable,0.000,0.000,91.830,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,11.938,
70050,Tele Disable,0.000,0.000,91.850,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,11.875,
70100,Tele Disable,0.000,0.000,91.850,-0.001,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.938,
70150,Tele Disable,0.000,0.000,91.860,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.938,
70200,Tele Disable,0.000,0.000,91.860,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.938,
70250,Tele Disable,0.000,0.000,91.870,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.938,
70300,Tele Disable,0.000,0.000,91.870,-0.001,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.938,
70350,Tele Disable,0.000,0.000,91.880,-0.001,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.938,
70400,Tele Disable,0.000,0.000,91.890,0.002,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.969,
70450,Tele Disable,0.000,0.000,91.890,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.969,
70500,Tele Disable,0.000,0.000,91.900,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.969,
70550,Tele Disable,0.000,0.000,91.900,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,11.969,
70600,Tele Disable,0.000,0.000,91.910,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,11.938,
70650,Tele Disable,0.000,0.000,91.910,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,11.938,
70700,Tele Disable,0.000,0.000,91.920,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,11.969,
70750,Tele Disable,0.000,0.000,91.920,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.250,11.969,
70800,Tele Disable,0.000,0.000,91.920,-0.002,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.250,11.969,
70850,Tele Disable,0.000,0.000,91.920,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,11.969,
70900,Tele Disable,0.000,0.000,91.930,-0.002,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,11.969,
70950,Tele Disable,0.000,0.000,91.930,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,11.969,
71000,Tele Disable,0.000,0.000,91.930,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,11.969,
71050,Tele Disable,0.000,0.000,91.930,-0.002,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,11.969,
71100,Tele Disable,0.000,0.000,91.940,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.250,11.969,
71150,Tele Disable,0.000,0.000,91.950,-0.001,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.250,11.969,
71200,Tele Disable,0.000,0.000,91.950,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.250,11.969,
71250,Tele Disable,0.000,0.000,91.950,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.300,12.031,
71300,Tele Disable,0.000,0.000,91.950,0.002,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,11.969,
71350,Tele Disable,0.000,0.000,91.950,0.002,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,12.031,
71400,Tele Disable,0.000,0.000,91.960,-0.001,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,12.031,
71450,Tele Disable,0.000,0.000,91.960,0.001,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.250,12.031,
71500,Tele Disable,0.000,0.000,91.960,-0.002,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.250,11.969,
71550,Tele Disable,0.000,0.000,91.960,-0.001,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,11.969,
71600,Tele Disable,0.000,0.000,91.970,-0.001,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,11.969,
71650,Tele Disable,0.000,0.000,91.970,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,11.969,
71700,Tele Disable,0.000,0.000,91.970,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,11.969,
71750,Tele Disable,0.000,0.000,91.970,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.031,
71800,Tele Disable,0.000,0.000,91.970,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.031,
71850,Tele Disable,0.000,0.000,91.980,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.031,
71900,Tele Disable,0.000,0.000,91.980,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.031,
71950,Tele Disable,0.000,0.000,91.980,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.031,
72000,Tele Disable,0.000,0.000,91.980,0.000,TRUE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.031,
72050,Tele Disable,0.000,0.000,91.990,-0.001,FALSE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.031,
72100,Tele Disable,0.000,0.000,91.990,-0.001,FALSE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.031,
72150,Tele Disable,0.000,0.000,91.990,0.000,FALSE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.300,12.031,
72200,Tele Disable,0.000,0.000,91.990,0.000,FALSE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.031,
72250,Tele Disable,0.000,0.000,91.990,-0.001,FALSE,219.641,492.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.031,
