2017-02-21T22.16
Match: 0,Battery: 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
3550,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
3600,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,
3650,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.050,
3700,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
3750,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,
3800,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,11.950,
3850,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
3900,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,-0.003,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,0.000,12.000,
3950,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,
4000,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.290,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,0.000,11.950,
4050,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.007,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.100,
4100,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,-0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.100,
4150,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,-0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.000,
4200,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.290,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
4250,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.290,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
4300,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.290,0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
4350,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.290,0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
4400,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.280,0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
4450,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
4500,Tele Enable,FALSE,-0.000,-0.122,-0.004,0.000,Open,Down,61.290,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
4550,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
4600,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
4650,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.002,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.200,
4700,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
4750,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,-0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
4800,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,-0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
4850,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.003,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
4900,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
4950,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.002,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
5000,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
5050,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.250,
5100,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.004,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.250,
5150,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
5200,Tele Enable,FALSE,-0.000,-0.122,-0.004,0.000,Open,Down,61.280,-0.002,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
5250,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.002,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
5300,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
5350,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
5400,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,0.000,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
5450,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,-0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
5500,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.280,-0.003,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
5550,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.270,-0.001,FALSE,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
